,c<,c>,o<,o>,r<,r>,r<,r>,e<,e>,c<,c>,t<,t>,h<,h>,o<,o>,r<,r>,s<,s>,e<,e>
10,1.079451322555542,0.08094954490661621,0.033760786056518555,0.04865384101867676,0.06514334678649902,0.04779458045959473,0.06394219398498535,0.07022571563720703,0.07680559158325195,0.055532217025756836,0.09885811805725098,0.06462669372558594,0.1009514331817627,0.0632636547088623,0.10549473762512207,0.05790567398071289,0.020990848541259766,0.05656909942626953,0.05379605293273926,0.06337571144104004,0.09528183937072754,0.055901288986206055,0.057443857192993164,0.08149075508117676
11,0.5445201396942139,0.061501502990722656,0.024013996124267578,0.05806565284729004,0.10564184188842773,0.07502579689025879,0.07605099678039551,0.08389735221862793,0.07025551795959473,0.05414414405822754,0.09906768798828125,0.07041239738464355,0.13445711135864258,0.06684088706970215,0.10554671287536621,0.06907939910888672,0.04200315475463867,0.060433149337768555,0.05944395065307617,0.05802798271179199,0.1351766586303711,0.052697181701660156,0.06312394142150879,0.0841367244720459
12,0.35816025733947754,0.06592059135437012,0.0047550201416015625,0.05637383460998535,0.05945873260498047,0.05535292625427246,0.05397176742553711,0.0670924186706543,0.07039284706115723,0.06635499000549316,0.10992789268493652,0.07590985298156738,0.11300206184387207,0.07405591011047363,0.10111403465270996,0.051955223083496094,0.013117313385009766,0.06333017349243164,0.05124497413635254,0.04580998420715332,0.08932924270629883,0.07157135009765625,0.06431198120117188,0.0
13,0.6386489868164062,0.0,0.058098554611206055,0.05276632308959961,0.16419410705566406,0.06858325004577637,0.08490777015686035,0.06042742729187012,0.08495903015136719,0.061652421951293945,0.1169440746307373,0.0687868595123291,0.13055133819580078,0.06385564804077148,0.41080355644226074,0.06911587715148926,0.017435789108276367,0.06171727180480957,0.04797053337097168,0.06621646881103516,0.09556174278259277,0.07081747055053711,0.06738138198852539,0.0
14,0.5672335624694824,0.0716865062713623,0.018064260482788086,0.05007028579711914,0.08085012435913086,0.058930158615112305,0.07706046104431152,0.06581616401672363,0.05810260772705078,0.06027555465698242,0.11080694198608398,0.06011247634887695,0.1447601318359375,0.06583809852600098,0.2702317237854004,0.05950284004211426,0.11152195930480957,0.06877636909484863,0.019487380981445312,0.06814885139465332,0.10300350189208984,0.06074810028076172,0.06886482238769531,0.08355569839477539
15,0.6263422966003418,0.0,0.0769047737121582,0.05171990394592285,0.3050823211669922,0.05881357192993164,0.05430459976196289,0.0704813003540039,0.06410479545593262,0.06592297554016113,0.0993814468383789,0.0840911865234375,0.1064610481262207,0.07001519203186035,0.002516031265258789,0.07504868507385254,0.09851217269897461,0.0,0.04952239990234375,0.04485273361206055,0.09348487854003906,0.0798029899597168,0.0649106502532959,0.0
16,0.25720906257629395,0.07927560806274414,0.01619267463684082,0.06116795539855957,0.15862345695495605,0.06637859344482422,0.05817770957946777,0.06843328475952148,0.06958961486816406,0.06544017791748047,0.11133360862731934,0.08094048500061035,0.12203550338745117,0.0756082534790039,0.10755372047424316,0.0726773738861084,0.014467954635620117,0.036406755447387695,0.06941747665405273,0.06792998313903809,0.11179852485656738,0.057161808013916016,0.05130577087402344,0.08977603912353516
17,0.30734705924987793,0.08062386512756348,0.05810284614562988,0.0498967170715332,0.09236383438110352,0.07198047637939453,0.0647733211517334,0.08259415626525879,0.10442757606506348,0.0764613151550293,0.5136508941650391,0.09906840324401855,0.8231062889099121,0.06637001037597656,0.12161636352539062,0.061666011810302734,0.025645732879638672,0.05651497840881348,0.046311140060424805,0.06965160369873047,0.0850222110748291,0.06163477897644043,0.060997724533081055,0.0
18,0.32288193702697754,0.08573532104492188,0.0485379695892334,0.04805779457092285,0.04618477821350098,0.06121683120727539,0.04931497573852539,0.09387540817260742,0.10358619689941406,0.0700833797454834,0.6633317470550537,0.08184456825256348,0.13756418228149414,0.06976151466369629,0.11953091621398926,0.05766129493713379,0.002045154571533203,0.055793046951293945,0.06560945510864258,0.06829476356506348,0.09093379974365234,0.07031440734863281,0.07211041450500488,0.07871699333190918
19,0.390064001083374,0.07126045227050781,0.004261016845703125,0.06001472473144531,0.10195541381835938,0.05901789665222168,0.06894659996032715,0.08007669448852539,0.07152247428894043,0.05366778373718262,0.1052556037902832,0.07259964942932129,0.11383438110351562,0.058924198150634766,0.10556435585021973,0.042954206466674805,0.15950512886047363,0.08077645301818848,0.051935434341430664,0.06311392784118652,0.1132509708404541,0.06554460525512695,0.060509443283081055,0.09012627601623535
20,0.666126012802124,0.07499313354492188,0.016219139099121094,0.05388927459716797,0.09162068367004395,0.07284140586853027,0.05935478210449219,0.07219314575195312,0.079925537109375,0.05389976501464844,0.10467720031738281,0.07194662094116211,0.11549854278564453,0.06349802017211914,0.08330893516540527,0.06274938583374023,0.032439470291137695,0.06589865684509277,0.0490717887878418,0.06545805931091309,0.11868619918823242,0.059464454650878906,0.05746006965637207,0.09768557548522949
21,0.25690746307373047,0.0858302116394043,0.015651226043701172,0.041182756423950195,0.05351090431213379,0.07004809379577637,0.0469515323638916,0.07828664779663086,0.10525298118591309,0.05991244316101074,0.3593118190765381,0.0505986213684082,0.23108839988708496,0.06558585166931152,0.20363783836364746,0.046823740005493164,0.02927088737487793,0.06208229064941406,0.08822512626647949,0.048450469970703125,0.10829710960388184,0.06230902671813965,0.07772350311279297,0.07897400856018066
22,0.4335453510284424,0.06872916221618652,0.008325576782226562,0.06201314926147461,0.09532427787780762,0.06350851058959961,0.0720968246459961,0.07771062850952148,0.08558154106140137,0.054221391677856445,0.11658692359924316,0.07485008239746094,0.10724258422851562,0.07753658294677734,0.2017076015472412,0.0825037956237793,0.10410618782043457,0.0537412166595459,0.06972861289978027,0.06887173652648926,0.14085912704467773,0.06118273735046387,0.05264449119567871,0.0
23,0.47147130966186523,0.0,0.08509087562561035,0.05887746810913086,0.3944985866546631,0.047013282775878906,0.05416250228881836,0.0844581127166748,0.07441163063049316,0.07676434516906738,0.11081504821777344,0.07671523094177246,0.10905241966247559,0.0707857608795166,0.0932302474975586,0.06783008575439453,0.029814481735229492,0.0519564151763916,0.05686330795288086,0.06143021583557129,0.09914922714233398,0.07217597961425781,0.05520462989807129,0.09533238410949707
24,0.7318589687347412,0.06813168525695801,0.0227053165435791,0.057802438735961914,0.18792486190795898,0.0699472427368164,0.060707807540893555,0.07781744003295898,0.08444643020629883,0.05873417854309082,0.10951495170593262,0.07462882995605469,0.10658740997314453,0.07309913635253906,0.08695363998413086,0.06784367561340332,0.03814339637756348,0.057732582092285156,0.06926918029785156,0.06249403953552246,0.10507726669311523,0.0640716552734375,0.06547760963439941,0.0
25,0.18712258338928223,0.08631253242492676,0.025274276733398438,0.04859352111816406,0.06686234474182129,0.06844615936279297,0.04328346252441406,0.0800471305847168,0.10019659996032715,0.06407046318054199,0.1596817970275879,0.09893298149108887,0.11173725128173828,0.07764029502868652,0.12861156463623047,0.0760655403137207,0.011098384857177734,0.06481027603149414,0.05176234245300293,0.06988096237182617,0.11089587211608887,0.05523180961608887,0.05544137954711914,0.09392380714416504
26,0.22934699058532715,0.0822744369506836,0.012892007827758789,0.05854535102844238,0.09940266609191895,0.07147645950317383,0.06906604766845703,0.08051466941833496,0.08730483055114746,0.058315277099609375,0.10908079147338867,0.07182765007019043,0.11320352554321289,0.0590062141418457,0.09622073173522949,0.07541298866271973,0.028600215911865234,0.05898714065551758,0.04035472869873047,0.06670665740966797,0.09968709945678711,0.06785416603088379,0.06434321403503418,0.0
27,0.1970815658569336,0.08089733123779297,0.003141641616821289,0.04816126823425293,0.13665390014648438,0.06840062141418457,0.07400012016296387,0.07516980171203613,0.07342839241027832,0.06553292274475098,0.11217474937438965,0.06854844093322754,0.09680747985839844,0.0664210319519043,0.08939576148986816,0.06760215759277344,0.007822513580322266,0.05881357192993164,0.05538368225097656,0.060273170471191406,0.09894585609436035,0.06349611282348633,0.06313657760620117,0.0
28,0.2618083953857422,0.07626628875732422,0.0939018726348877,0.04855465888977051,0.0654001235961914,0.09658575057983398,0.06469917297363281,0.09525752067565918,0.12006473541259766,0.06699728965759277,0.1298224925994873,0.07213735580444336,0.10860490798950195,0.05951428413391113,0.09782552719116211,0.06664109230041504,0.03318142890930176,0.06310629844665527,0.04735088348388672,0.05970191955566406,0.1192011833190918,0.04147624969482422,0.08424139022827148,0.08188486099243164
29,0.7577471733093262,0.0,0.070587158203125,0.06174135208129883,0.0921335220336914,0.06732320785522461,0.07597827911376953,0.07472848892211914,0.0995030403137207,0.04396677017211914,0.12630105018615723,0.0674588680267334,0.09589290618896484,0.06768584251403809,0.11014771461486816,0.061144351959228516,0.021056175231933594,0.07160234451293945,0.05248546600341797,0.07090902328491211,0.10956001281738281,0.05201268196105957,0.06535840034484863,0.08324027061462402
30,1.0419642925262451,0.0,0.04661202430725098,0.02416372299194336,0.16054129600524902,0.05733489990234375,0.06594014167785645,0.0652313232421875,0.09278082847595215,0.05649924278259277,0.11130428314208984,0.06695890426635742,0.11305451393127441,0.051456451416015625,0.08763933181762695,0.06443524360656738,0.013648748397827148,0.059099435806274414,0.05564618110656738,0.06112480163574219,0.09842205047607422,0.06257176399230957,0.05894184112548828,0.07836079597473145
31,0.41271448135375977,0.06850957870483398,0.0018935203552246094,0.04463315010070801,0.09229445457458496,0.06639385223388672,0.052339792251586914,0.07555532455444336,0.08201432228088379,0.0632941722869873,0.0988316535949707,0.06620216369628906,0.10946035385131836,0.0635673999786377,0.08429217338562012,0.07279610633850098,0.012550830841064453,0.0556943416595459,0.057509422302246094,0.0718851089477539,0.11715102195739746,0.006986141204833984,0.31536293029785156,0.07462835311889648
32,0.24464845657348633,0.0,0.056804656982421875,0.04460477828979492,0.1651747226715088,0.05415821075439453,0.06292843818664551,0.08556008338928223,0.07218623161315918,0.06080436706542969,0.0983588695526123,0.07197737693786621,0.10823726654052734,0.060579776763916016,0.09024810791015625,0.07031917572021484,0.0018122196197509766,0.06062674522399902,0.07270169258117676,0.054857730865478516,0.10689711570739746,0.06063127517700195,0.07203054428100586,0.0
33,0.6981890201568604,0.07607483863830566,0.010534286499023438,0.05262398719787598,0.07363080978393555,0.03079509735107422,0.05391263961791992,0.0779566764831543,0.08742499351501465,0.06339120864868164,0.09479498863220215,0.06923103332519531,0.10274410247802734,0.07262039184570312,0.09182024002075195,0.06504416465759277,0.02379012107849121,0.06023979187011719,0.053201913833618164,0.06596159934997559,0.11689591407775879,0.059456586837768555,0.06862807273864746,0.0
34,0.42473483085632324,0.08639335632324219,0.03755760192871094,0.05589866638183594,0.08819222450256348,0.06863927841186523,0.05423283576965332,0.07074594497680664,0.09509015083312988,0.0545191764831543,0.10401034355163574,0.06785917282104492,0.09686660766601562,0.06173896789550781,0.10294342041015625,0.06944417953491211,0.003371715545654297,0.05918145179748535,0.06999731063842773,0.058248043060302734,0.0940549373626709,0.07744169235229492,0.0618743896484375,0.0
35,0.41758108139038086,0.08046770095825195,0.01991748809814453,0.06404232978820801,0.25183773040771484,0.05815696716308594,0.05466294288635254,0.07756853103637695,0.09022116661071777,0.0715329647064209,0.14613842964172363,0.07287263870239258,0.11029219627380371,0.06576704978942871,0.11353492736816406,0.059594154357910156,0.02011871337890625,0.06424212455749512,0.04942750930786133,0.0682685375213623,0.11130332946777344,0.06325364112854004,0.07213854789733887,0.0
36,0.37438011169433594,0.0,0.07926177978515625,0.059168338775634766,0.17864775657653809,0.05336427688598633,0.06486368179321289,0.07535934448242188,0.0767967700958252,0.0611262321472168,0.12003517150878906,0.057886362075805664,0.10087347030639648,0.06457233428955078,0.09927201271057129,0.0662693977355957,0.004685640335083008,0.04948735237121582,0.0907754898071289,0.062213897705078125,0.11731815338134766,0.0701301097869873,0.07354545593261719,0.0
37,0.22066688537597656,0.0,0.06659173965454102,0.04509282112121582,0.15869784355163574,0.04755687713623047,0.06256771087646484,0.07959246635437012,0.07802629470825195,0.06518149375915527,0.11058497428894043,0.0696256160736084,0.10285329818725586,0.0704352855682373,0.08408999443054199,0.07113814353942871,0.11689448356628418,0.053368330001831055,0.0804588794708252,0.06318902969360352,0.11364269256591797,0.06168246269226074,0.06245064735412598,0.0
38,0.16006183624267578,0.0,0.08071708679199219,0.05138826370239258,0.24345803260803223,0.06285214424133301,0.06634259223937988,0.07029318809509277,0.09229159355163574,0.05500459671020508,0.11694860458374023,0.05815315246582031,0.11220502853393555,0.06466484069824219,0.10886478424072266,0.06793212890625,0.021215438842773438,0.05394244194030762,0.06279397010803223,0.05834364891052246,0.11973834037780762,0.050707101821899414,0.05753064155578613,0.09086489677429199
39,0.7738897800445557,0.07331299781799316,0.009498357772827148,0.05623030662536621,0.06912589073181152,0.055436134338378906,0.06089210510253906,0.08121991157531738,0.08344197273254395,0.055335283279418945,0.10212469100952148,0.06320381164550781,0.11729240417480469,0.056256771087646484,0.0975947380065918,0.05784964561462402,0.022227048873901367,0.06377267837524414,0.05777621269226074,0.06334066390991211,0.1261730194091797,0.052368879318237305,0.06696224212646484,0.08753681182861328
40,0.5861237049102783,0.0,0.07035088539123535,0.05997109413146973,0.13374900817871094,0.044411420822143555,0.05794644355773926,0.07911825180053711,0.07155847549438477,0.06375646591186523,0.12726807594299316,0.06459546089172363,0.11334514617919922,0.06560325622558594,0.11242961883544922,0.06392812728881836,0.021081924438476562,0.05837535858154297,0.09810209274291992,0.0560603141784668,0.11437368392944336,0.049898624420166016,0.06322979927062988,0.0935823917388916
41,0.37762928009033203,0.08052945137023926,0.0038132667541503906,0.0490109920501709,0.07202959060668945,0.07001972198486328,0.06369924545288086,0.07986235618591309,0.07118940353393555,0.058823585510253906,0.10536432266235352,0.07248377799987793,0.1147012710571289,0.06196904182434082,0.10411477088928223,0.0,0.0646066665649414,0.05270099639892578,0.09660553932189941,0.06358861923217773,0.11763620376586914,0.08079242706298828,0.07486319541931152,0.0
42,1.235445261001587,0.0748600959777832,0.01018977165222168,0.061411142349243164,0.16759419441223145,0.05400967597961426,0.05779862403869629,0.07267045974731445,0.08288979530334473,0.05326962471008301,0.11306619644165039,0.06067633628845215,0.10630226135253906,0.06364822387695312,0.09737753868103027,0.06591200828552246,0.01524043083190918,0.06461238861083984,0.05360865592956543,0.06491923332214355,0.11420178413391113,0.044481515884399414,0.05899858474731445,0.08819055557250977
43,1.099031686782837,0.08044075965881348,0.009006500244140625,0.0535891056060791,0.10923480987548828,0.06082034111022949,0.05968213081359863,0.07206916809082031,0.07241272926330566,0.057795047760009766,0.10920143127441406,0.0583798885345459,0.09895944595336914,0.06004214286804199,0.08530902862548828,0.06961631774902344,0.015286445617675781,0.06370067596435547,0.04535818099975586,0.05466723442077637,0.11718106269836426,0.051870107650756836,0.06597781181335449,0.0
44,0.7223556041717529,0.08750677108764648,0.012060403823852539,0.05445146560668945,0.2757596969604492,0.07033061981201172,0.059949398040771484,0.08289623260498047,0.08971071243286133,0.05601811408996582,0.10460186004638672,0.06381654739379883,0.1093602180480957,0.06343603134155273,0.09615325927734375,0.06787919998168945,0.016593456268310547,0.0663297176361084,0.055062294006347656,0.06256818771362305,0.11512231826782227,0.06003904342651367,0.06495404243469238,0.0
45,0.23093819618225098,0.0,0.07345366477966309,0.04777336120605469,0.2244727611541748,0.06987977027893066,0.058400869369506836,0.08192563056945801,0.07750463485717773,0.059877872467041016,0.10914015769958496,0.06000638008117676,0.11176943778991699,0.058259010314941406,0.09794759750366211,0.06563138961791992,0.005341529846191406,0.05950474739074707,0.07956814765930176,0.06484460830688477,0.10161876678466797,0.06011652946472168,0.0707547664642334,0.0
46,0.46540164947509766,0.08273029327392578,0.012033700942993164,0.05999302864074707,0.09264540672302246,0.051543235778808594,0.058632850646972656,0.07151055335998535,0.08421730995178223,0.055519819259643555,0.11385941505432129,0.058210134506225586,0.10224103927612305,0.061786651611328125,0.09602689743041992,0.0623781681060791,0.01801133155822754,0.044461727142333984,0.09163427352905273,0.0665137767791748,0.1169586181640625,0.0471196174621582,0.07294607162475586,0.08822011947631836
47,0.5890138149261475,0.0701141357421875,0.015903472900390625,0.05423450469970703,0.1621842384338379,0.047609806060791016,0.0662074089050293,0.07640600204467773,0.08920574188232422,0.05470561981201172,0.08959293365478516,0.0823826789855957,0.11263537406921387,0.07142448425292969,0.10388684272766113,0.07273125648498535,0.007538795471191406,0.053517818450927734,0.08030915260314941,0.06665825843811035,0.11568331718444824,0.06836795806884766,0.05844998359680176,0.0
48,0.2464914321899414,0.08240032196044922,0.03225111961364746,0.06135225296020508,0.1400611400604248,0.05983924865722656,0.06010317802429199,0.07728719711303711,0.07271194458007812,0.06667113304138184,0.13834714889526367,0.04011893272399902,0.11164212226867676,0.07229447364807129,0.11292147636413574,0.06560230255126953,0.029780864715576172,0.04188728332519531,0.07093691825866699,0.05881309509277344,0.11674189567565918,0.05011582374572754,0.06295514106750488,0.0
49,0.3183460235595703,0.08885407447814941,0.007681846618652344,0.0583951473236084,0.13090825080871582,0.06595659255981445,0.052400827407836914,0.08425402641296387,0.06778168678283691,0.06804347038269043,0.11496639251708984,0.0717310905456543,0.0980370044708252,0.06676816940307617,0.10074090957641602,0.06924939155578613,0.003123044967651367,0.06615328788757324,0.07709884643554688,0.06628942489624023,0.11174559593200684,0.051519155502319336,0.059949636459350586,0.0
