,c<,c>,o<,o>,r<,r>,r<,r>,e<,e>,c<,c>,t<,t>,h<,h>,o<,o>,r<,r>,s<,s>,e<,e>
10,0.5107038021087646,0.05850529670715332,0.04082965850830078,0.050307512283325195,0.11942386627197266,0.03945159912109375,0.09087562561035156,0.07972240447998047,0.07043027877807617,0.06912922859191895,0.2517421245574951,0.06814932823181152,0.19087862968444824,0.06926822662353516,0.2504847049713135,0.04942822456359863,0.11085224151611328,0.0,0.04930686950683594,0.060250043869018555,0.16045403480529785,0.08059501647949219,9.894371032714844e-05,0.05874443054199219
11,0.5692927837371826,0.04889178276062012,0.08150982856750488,0.04829978942871094,0.4509601593017578,0.039255619049072266,0.09073758125305176,0.06929826736450195,0.050389766693115234,0.08116483688354492,0.19888997077941895,0.06945037841796875,0.1905078887939453,0.05957651138305664,0.2211589813232422,0.06879401206970215,0.11077332496643066,0.0,0.03899693489074707,0.07046318054199219,0.28997159004211426,0.0,0.07094955444335938,0.062326908111572266
12,0.6602680683135986,0.05879354476928711,0.080657958984375,0.04903244972229004,0.08081960678100586,0.04923272132873535,0.07072639465332031,0.06953859329223633,0.060770511627197266,0.07932353019714355,0.07036924362182617,0.08075785636901855,0.15951228141784668,0.03917050361633301,0.40051770210266113,0.05961942672729492,0.11043810844421387,0.05927777290344238,0.010122299194335938,0.07007622718811035,0.12071585655212402,0.0898897647857666,0.02988409996032715,0.049239158630371094
13,0.4713582992553711,0.058811187744140625,0.07067084312438965,0.049008846282958984,0.12074995040893555,0.04951167106628418,0.07023978233337402,0.07990312576293945,0.0402379035949707,0.09039449691772461,0.09996581077575684,0.059232473373413086,0.15064477920532227,0.05929875373840332,0.2804274559020996,0.05967855453491211,0.10257601737976074,0.05757713317871094,0.050618886947631836,0.06923127174377441,0.5604300498962402,0.0805673599243164,0.00011301040649414062,0.05869245529174805
14,0.4413015842437744,0.048792123794555664,0.11039233207702637,0.04948616027832031,0.14066410064697266,0.0489354133605957,0.09111166000366211,0.07998418807983398,0.0606539249420166,0.0685887336730957,0.10139870643615723,0.08878731727600098,0.18036770820617676,0.05930137634277344,0.23087406158447266,0.05899405479431152,0.11066293716430664,0.05950284004211426,0.04045844078063965,0.06977701187133789,0.24071860313415527,0.07976460456848145,0.00984501838684082,0.06952953338623047
15,0.9112846851348877,0.0487058162689209,0.05094718933105469,0.05929732322692871,0.10171127319335938,0.03843092918395996,0.08038711547851562,0.06986784934997559,0.08011436462402344,0.07970976829528809,0.030048370361328125,0.06969523429870605,0.5502040386199951,0.04972720146179199,0.5719099044799805,0.06830859184265137,0.10034060478210449,0.0594022274017334,0.13044142723083496,0.06970000267028809,0.44086289405822754,0.06965208053588867,9.441375732421875e-05,0.08986783027648926
16,1.140998363494873,0.04845738410949707,0.08036279678344727,0.049602508544921875,0.6499457359313965,0.039893150329589844,0.0916447639465332,0.058339834213256836,0.06050825119018555,0.06968021392822266,0.12050533294677734,0.06984639167785645,0.14993715286254883,0.049772024154663086,0.26032090187072754,0.060872793197631836,0.10024309158325195,0.0,0.049283742904663086,0.06031513214111328,0.12124347686767578,0.06871891021728516,0.029957056045532227,0.07004308700561523
17,0.5805189609527588,0.04835367202758789,0.05099916458129883,0.04899334907531738,0.12046647071838379,0.040541887283325195,0.07067227363586426,0.07871341705322266,0.05029439926147461,0.08062887191772461,0.06909036636352539,0.07013940811157227,0.6301431655883789,0.05962038040161133,0.2607614994049072,0.05924630165100098,0.10143160820007324,0.07861876487731934,9.584426879882812e-05,0.06970906257629395,0.17106318473815918,0.0889286994934082,9.179115295410156e-05,0.06100273132324219
18,0.34099245071411133,0.0588381290435791,0.08045768737792969,0.04978036880493164,0.6304161548614502,0.05942678451538086,0.1016089916229248,0.05843853950500488,0.09153938293457031,0.06863260269165039,0.14177584648132324,0.06890583038330078,0.21010041236877441,0.06000828742980957,0.21987342834472656,0.04907107353210449,0.11102175712585449,0.05908608436584473,9.441375732421875e-05,0.059993743896484375,0.13010716438293457,0.07999134063720703,0.04040074348449707,0.049668073654174805
19,0.5808210372924805,0.0591433048248291,0.06152915954589844,0.0483705997467041,0.11059713363647461,0.049686431884765625,0.07061290740966797,0.08031463623046875,0.04939126968383789,0.09033846855163574,0.0799722671508789,0.06927156448364258,0.5208337306976318,0.07927846908569336,0.3213803768157959,0.04837298393249512,0.11088180541992188,0.05917215347290039,0.009913444519042969,0.07036709785461426,0.16153216361999512,0.07848215103149414,0.010747671127319336,0.06007981300354004
20,0.5309498310089111,0.05866742134094238,0.05037832260131836,0.04942750930786133,0.20107150077819824,0.049224853515625,0.09145045280456543,0.06854414939880371,0.07044124603271484,0.08959555625915527,0.08066225051879883,0.07999086380004883,0.2600886821746826,0.05919504165649414,0.44171619415283203,0.04826712608337402,0.11083650588989258,0.06018519401550293,0.01923537254333496,0.05976057052612305,0.14159893989562988,0.07863759994506836,0.04051995277404785,0.05135321617126465
21,0.6822988986968994,0.05764412879943848,0.08077359199523926,0.06935524940490723,0.27062320709228516,0.06941509246826172,0.07062673568725586,0.09974098205566406,0.0522611141204834,0.11778140068054199,0.11984896659851074,0.09017491340637207,0.18095135688781738,0.05858349800109863,0.301438570022583,0.05859708786010742,0.11072826385498047,0.0494387149810791,0.00012946128845214844,0.0695960521697998,0.1300187110900879,0.08007693290710449,9.012222290039062e-05,0.0
22,0.5709249973297119,0.05857396125793457,0.10092949867248535,0.04908895492553711,0.15029501914978027,0.05988597869873047,0.09071993827819824,0.08993792533874512,0.04077029228210449,0.07864975929260254,0.10028648376464844,0.06956958770751953,0.1604142189025879,0.0697183609008789,0.28057146072387695,0.06930875778198242,0.6806774139404297,0.05941319465637207,0.0906989574432373,0.059105634689331055,0.370699405670166,0.0802466869354248,0.00010943412780761719,0.06906652450561523
23,0.46211957931518555,0.06804561614990234,0.06040811538696289,0.04951024055480957,0.08029460906982422,0.059973716735839844,0.07154178619384766,0.07890200614929199,0.040737152099609375,0.07982778549194336,0.10957956314086914,0.06915903091430664,0.3218204975128174,0.038233280181884766,0.22134804725646973,0.05877542495727539,0.10068607330322266,0.07025337219238281,0.00012373924255371094,0.05882430076599121,0.24175667762756348,0.07826018333435059,0.020014047622680664,0.06009984016418457
24,0.6708786487579346,0.07877922058105469,0.032300472259521484,0.05915045738220215,0.1197504997253418,0.03884577751159668,0.11063146591186523,0.059356689453125,0.06033945083618164,0.08977818489074707,0.19022798538208008,0.0694892406463623,0.17192769050598145,0.058461904525756836,0.27023911476135254,0.06941866874694824,0.12088179588317871,0.0,0.04899334907531738,0.059403181076049805,0.1606745719909668,0.07942390441894531,0.029902935028076172,0.05976581573486328
25,0.5715296268463135,0.05828595161437988,0.051853179931640625,0.039166927337646484,0.11076951026916504,0.058321237564086914,0.08075404167175293,0.06952619552612305,0.04075264930725098,0.1096196174621582,0.12050461769104004,0.07913327217102051,0.2307441234588623,0.04903006553649902,0.40039634704589844,0.04959225654602051,0.13196110725402832,0.0,0.03799104690551758,0.060930728912353516,0.20096254348754883,0.0,0.07842278480529785,0.07039976119995117
26,0.5925047397613525,0.05752420425415039,0.09166288375854492,0.04817843437194824,0.11082196235656738,0.05898165702819824,0.06058621406555176,0.08088994026184082,0.04028058052062988,0.07919931411743164,0.09958076477050781,0.05982804298400879,0.3903203010559082,0.08023238182067871,0.28079795837402344,0.05865287780761719,0.10160589218139648,0.05828547477722168,8.344650268554688e-05,0.08069133758544922,0.12964677810668945,0.09975147247314453,0.039949655532836914,0.0598301887512207
27,0.48129701614379883,0.05877685546875,0.07007098197937012,0.04959750175476074,0.09084415435791016,0.05028247833251953,0.08968520164489746,0.07019376754760742,0.059340476989746094,0.09054136276245117,0.07993698120117188,0.06937909126281738,0.22066569328308105,0.049189090728759766,0.3408327102661133,0.04924345016479492,0.12052536010742188,0.05966067314147949,0.020449161529541016,0.059504032135009766,0.13061833381652832,0.0792384147644043,0.021934032440185547,0.05785822868347168
28,0.4938995838165283,0.04851984977722168,0.10209274291992188,0.048062801361083984,0.12164497375488281,0.028444528579711914,0.09084415435791016,0.09930753707885742,0.23028850555419922,0.04955697059631348,0.14052700996398926,0.06960201263427734,0.17041730880737305,0.05951237678527832,0.26140594482421875,0.06859183311462402,0.10016751289367676,0.0,0.05068635940551758,0.06012606620788574,0.14024639129638672,0.07955145835876465,0.042043209075927734,0.05814933776855469
29,0.5008611679077148,0.06005406379699707,0.07949614524841309,0.03928709030151367,0.11171793937683105,0.0683753490447998,0.07057332992553711,0.07948970794677734,0.04025077819824219,0.09000968933105469,0.5806357860565186,0.07927203178405762,0.19043445587158203,0.059389591217041016,0.26197338104248047,0.05812835693359375,0.10053324699401855,0.060799360275268555,9.703636169433594e-05,0.08888816833496094,0.13024640083312988,0.0,0.07970476150512695,0.07001543045043945
30,0.4513533115386963,0.06798195838928223,0.11132502555847168,0.02940535545349121,0.42992067337036133,0.03910088539123535,0.10055685043334961,0.05962252616882324,0.06078934669494629,0.09958076477050781,0.10080981254577637,0.06888008117675781,0.1404252052307129,0.06958627700805664,0.2201216220855713,0.05974888801574707,0.1104271411895752,0.05950284004211426,0.010071992874145508,0.07000327110290527,0.1719062328338623,0.08889603614807129,0.019666433334350586,0.06964397430419922
31,0.3807792663574219,0.0593111515045166,0.11019539833068848,0.059461355209350586,0.12046504020690918,0.05994153022766113,0.10125946998596191,0.07849979400634766,0.05135750770568848,0.08873939514160156,0.11992025375366211,0.09010505676269531,0.3111550807952881,0.05868244171142578,0.22018957138061523,0.06090259552001953,0.11939787864685059,0.0,0.02955770492553711,0.04997539520263672,0.14105677604675293,0.0790565013885498,0.020624399185180664,0.04921460151672363
32,0.39241719245910645,0.06756711006164551,0.09079122543334961,0.03905844688415527,0.09064030647277832,0.04947638511657715,0.08187508583068848,0.0781850814819336,0.050788164138793945,0.09992694854736328,0.07077479362487793,0.0888822078704834,0.34097886085510254,0.04860424995422363,0.1905817985534668,0.05954933166503906,0.12011170387268066,0.06074786186218262,0.008980989456176758,0.08176946640014648,0.1196737289428711,0.08931732177734375,0.060816287994384766,0.06965112686157227
33,0.33240246772766113,0.07765746116638184,0.07042312622070312,0.049492835998535156,0.10129737854003906,0.0383601188659668,0.1019124984741211,0.07858395576477051,0.07066512107849121,0.08922767639160156,0.13088393211364746,0.06888556480407715,0.13076257705688477,0.059302568435668945,0.2107539176940918,0.04927778244018555,0.14040565490722656,0.050113677978515625,0.019404888153076172,0.059879302978515625,0.13089776039123535,0.08963680267333984,0.030409812927246094,0.04932665824890137
34,0.3708338737487793,0.06995558738708496,0.07928252220153809,0.05064845085144043,0.09097862243652344,0.039069175720214844,0.08002495765686035,0.09098458290100098,0.06867504119873047,0.08974266052246094,0.0903019905090332,0.09993147850036621,0.14044833183288574,0.06911587715148926,0.2406611442565918,0.06917476654052734,0.1109762191772461,0.0,0.059070587158203125,0.05915665626525879,0.13045549392700195,0.10988068580627441,0.21000885963439941,0.0704505443572998
35,0.24028444290161133,0.0599973201751709,0.05949068069458008,0.04949331283569336,0.0804448127746582,0.049608707427978516,0.08038854598999023,0.08037281036376953,0.041023969650268555,0.07873225212097168,0.11029672622680664,0.07012581825256348,0.15053391456604004,0.03888416290283203,0.3804042339324951,0.07026553153991699,0.10977792739868164,0.0,0.05017375946044922,0.07039284706115723,0.15065217018127441,0.09967255592346191,0.030994415283203125,0.06960773468017578
36,0.6114292144775391,0.05885958671569824,0.10043001174926758,0.04945659637451172,0.11179757118225098,0.028995990753173828,0.08952450752258301,0.0798807144165039,0.07064485549926758,0.08991408348083496,0.11105942726135254,0.07869100570678711,0.13006329536437988,0.07040786743164062,0.25934910774230957,0.05976462364196777,0.14177417755126953,0.05822348594665527,0.010798215866088867,0.05929136276245117,0.5616457462310791,0.06822347640991211,0.04043126106262207,0.06972861289978027
37,0.5813026428222656,0.04792022705078125,0.11100029945373535,0.05941152572631836,0.17065858840942383,0.06924819946289062,0.1003258228302002,0.08994770050048828,0.07037734985351562,0.09000730514526367,0.1499941349029541,0.06936836242675781,0.21078777313232422,0.029948711395263672,0.2597317695617676,0.049477338790893555,0.1204373836517334,0.0,0.049385786056518555,0.07030987739562988,0.14239001274108887,0.09785866737365723,0.020859241485595703,0.058962345123291016
38,0.42063188552856445,0.05843019485473633,0.09103822708129883,0.05917096138000488,0.14152956008911133,0.0685880184173584,0.09029054641723633,0.07972192764282227,0.08042693138122559,0.08961677551269531,0.08058285713195801,0.07913661003112793,0.17088770866394043,0.06951117515563965,0.24016356468200684,0.05932474136352539,0.12269759178161621,0.0,0.007294654846191406,0.03934288024902344,0.15128135681152344,0.08985304832458496,0.008627653121948242,0.08024716377258301
39,0.36157703399658203,0.06864118576049805,0.3203890323638916,0.05037117004394531,0.14997339248657227,0.06914258003234863,0.07134771347045898,0.09941625595092773,0.07966327667236328,0.09039807319641113,0.0997927188873291,0.08997344970703125,0.15002179145812988,0.059416770935058594,0.16289067268371582,0.05715131759643555,0.1508805751800537,0.0,0.03887176513671875,0.09075236320495605,0.11033320426940918,0.11978363990783691,9.417533874511719e-05,0.10085439682006836
40,0.3313899040222168,0.04849100112915039,0.10101652145385742,0.04918813705444336,0.14176106452941895,0.058351993560791016,0.09050202369689941,0.09041714668273926,0.0497894287109375,0.08988094329833984,0.11107826232910156,0.07882976531982422,0.14054489135742188,0.05995893478393555,0.2986633777618408,0.0704350471496582,0.1003119945526123,0.06963706016540527,0.009781599044799805,0.09090089797973633,0.16939878463745117,0.09015798568725586,0.03992819786071777,0.06978893280029297
41,0.5715258121490479,0.0687105655670166,0.05123186111450195,0.048552751541137695,0.11159110069274902,0.058461666107177734,0.09162068367004395,0.07863712310791016,0.03054952621459961,0.09053516387939453,0.10895466804504395,0.07082724571228027,0.4795069694519043,0.06950831413269043,0.28181886672973633,0.0692901611328125,0.10978364944458008,0.0,0.05902552604675293,0.07004427909851074,0.14028120040893555,0.09094738960266113,0.03895068168640137,0.0
42,0.3404054641723633,0.06855964660644531,0.08084893226623535,0.048987627029418945,0.1216576099395752,0.11902427673339844,0.14001202583312988,0.07970142364501953,0.22038984298706055,0.06957244873046875,0.08032059669494629,0.08975076675415039,0.15064215660095215,0.06927609443664551,0.17036032676696777,0.059420108795166016,0.11101198196411133,0.060395240783691406,9.5367431640625e-05,0.07876300811767578,0.20055675506591797,0.09959697723388672,0.01961660385131836,0.05107569694519043
43,0.30040717124938965,0.06743001937866211,0.06057024002075195,0.04948997497558594,0.11191725730895996,0.04813814163208008,0.07034635543823242,0.09020757675170898,0.06133460998535156,0.08819317817687988,0.18047285079956055,0.06934404373168945,0.18214988708496094,0.04781389236450195,0.16202163696289062,0.06826472282409668,0.7317893505096436,0.058109283447265625,0.0607144832611084,0.05935406684875488,0.5017914772033691,0.09878683090209961,9.632110595703125e-05,0.07939481735229492
44,0.4802825450897217,0.059403419494628906,0.029982328414916992,0.06113243103027344,0.1097097396850586,0.0589902400970459,0.10093998908996582,0.05942249298095703,0.04029273986816406,0.08002305030822754,0.09997892379760742,0.0796806812286377,0.46036577224731445,0.049382686614990234,0.3109464645385742,0.04910874366760254,0.12085199356079102,0.050064802169799805,0.00010180473327636719,0.09983205795288086,0.2609128952026367,0.0,0.0909883975982666,0.0707712173461914
45,0.48089075088500977,0.04899191856384277,0.16053557395935059,0.05962991714477539,0.09068965911865234,0.06060147285461426,0.09916567802429199,0.0797872543334961,0.07035231590270996,0.08015155792236328,0.11975407600402832,0.0594487190246582,0.17152976989746094,0.06844377517700195,0.24078059196472168,0.050191640853881836,0.1299734115600586,0.04990887641906738,0.0191652774810791,0.09057831764221191,0.33005285263061523,0.0,0.08978009223937988,0.07057833671569824
46,0.4025278091430664,0.06808114051818848,0.13098454475402832,0.048308372497558594,0.25203967094421387,0.04804277420043945,0.09189820289611816,0.08895397186279297,0.07966232299804688,0.09973549842834473,0.09069538116455078,0.07950282096862793,0.2203538417816162,0.07957291603088379,0.24116826057434082,0.05840897560119629,0.11098670959472656,0.0,0.04889202117919922,0.051148414611816406,0.1800391674041748,0.06914615631103516,0.06045389175415039,0.06961774826049805
47,0.780820369720459,0.06906747817993164,0.12079095840454102,0.04944014549255371,0.16006064414978027,0.05968809127807617,0.10082650184631348,0.06911897659301758,0.06150937080383301,0.0993187427520752,0.129777193069458,0.09030294418334961,0.34999656677246094,0.0594172477722168,0.18227744102478027,0.06765961647033691,0.11051416397094727,0.06950831413269043,9.489059448242188e-05,0.07978487014770508,0.19073867797851562,0.09988927841186523,0.010472297668457031,0.07893610000610352
48,0.2622368335723877,0.04839491844177246,0.06956839561462402,0.05952286720275879,0.09058713912963867,0.05024909973144531,0.07958436012268066,0.07958364486694336,0.08105134963989258,0.07895755767822266,0.23061037063598633,0.0792551040649414,0.2505061626434326,0.06932783126831055,0.17087602615356445,0.06923985481262207,0.12131690979003906,0.04875993728637695,0.0508112907409668,0.0692300796508789,0.12080502510070801,0.07961535453796387,0.04985690116882324,0.06960391998291016
49,0.5612969398498535,0.06762909889221191,0.08056998252868652,0.05934548377990723,0.08082413673400879,0.04907846450805664,0.08066129684448242,0.09145903587341309,0.06980228424072266,0.06823229789733887,0.09078550338745117,0.0993804931640625,0.3303360939025879,0.059473276138305664,0.24084782600402832,0.05908942222595215,0.1405794620513916,0.0,0.010256528854370117,0.05918717384338379,0.1602344512939453,0.09001827239990234,0.020213603973388672,0.06959962844848633
